tag,task,seed,replan,phase,rho,recall,r_sel_cm,n
dino_push_l2,mw-push,41006,5,final,0.18559855985598558,0.0,0.0,100
dino_push_l2,mw-push,41006,6,init,0.11165916591659165,0.0,0.0,100
dino_push_l2,mw-push,41006,6,final,0.0541134113411341,0.0,0.0,100
dino_push_l2,mw-push,41007,0,init,0.551750830338008,0.3,0.0,100
dino_push_l2,mw-push,41007,0,final,-0.3997479747974797,0.0,0.0,100
dino_push_l2,mw-push,41007,1,init,0.08939693969396939,0.0,0.0,100
dino_push_l2,mw-push,41007,1,final,-0.2301350135013501,0.0,0.0,100
dino_push_l2,mw-push,41007,2,init,-0.38970297029702966,0.0,0.0,100
dino_push_l2,mw-push,41007,2,final,-0.06222622262226221,0.0,0.0,100
dino_push_l2,mw-push,41007,3,init,-0.002496249624962496,0.1,0.0,100
dino_push_l2,mw-push,41007,3,final,0.1139153915391539,0.0,0.0,100
dino_push_l2,mw-push,41007,4,init,0.8511371137113709,0.4,0.0,100
dino_push_l2,mw-push,41007,4,final,0.26663066306630656,0.0,0.0,100
dino_push_l2,mw-push,41007,5,init,0.9392859285928591,0.6,0.0,100
dino_push_l2,mw-push,41007,5,final,0.4331473147314731,0.1,0.0,100
dino_push_l2,mw-push,41007,6,init,0.5623402340234024,0.0,0.0,100
dino_push_l2,mw-push,41007,6,final,0.05896189618961895,0.1,0.0,100
dino_push_l2,mw-push,41008,0,init,0.7677047704770477,0.6,0.0,100
dino_push_l2,mw-push,41008,0,final,0.034515451545154514,0.0,0.0,100
dino_push_l2,mw-push,41008,1,init,0.3761296129612961,0.1,0.45836567878723145,100
dino_push_l2,mw-push,41008,1,final,-0.2498529852985298,0.0,0.0,100
dino_push_l2,mw-push,41008,2,init,-0.16010801080108011,0.0,0.2021878957748413,100
dino_push_l2,mw-push,41008,2,final,-0.36895289528952896,0.0,0.0,100
dino_push_l2,mw-push,41008,3,init,-0.4697269726972697,0.0,0.0,100
dino_push_l2,mw-push,41008,3,final,-0.4945934593459345,0.0,0.0,100
dino_push_l2,mw-push,41008,4,init,0.14673867386738673,0.0,0.0,100
dino_push_l2,mw-push,41008,4,final,-0.33034503450345026,0.0,0.0,100
dino_push_l2,mw-push,41008,5,init,-0.2576177617761776,0.0,0.0,100
dino_push_l2,mw-push,41008,5,final,-0.03791179117911791,0.0,0.0,100
dino_push_l2,mw-push,41008,6,init,-0.29178517851785174,0.0,0.0,100
dino_push_l2,mw-push,41008,6,final,0.12397239723972396,0.0,0.0,100
dino_push_l2,mw-push,41009,0,init,0.42373837383738366,0.3,0.0,100
dino_push_l2,mw-push,41009,0,final,-0.014653465346534651,0.0,0.0,100
dino_push_l2,mw-push,41009,1,init,0.25000900090009,0.0,0.0,100
dino_push_l2,mw-push,41009,1,final,-0.24678067806780676,0.0,0.0,100
dino_push_l2,mw-push,41009,2,init,-0.25827782778277825,0.0,0.0,100
dino_push_l2,mw-push,41009,2,final,0.10648664866486647,0.0,0.0,100
dino_push_l2,mw-push,41009,3,init,-0.6132253225322531,0.0,0.0,100
dino_push_l2,mw-push,41009,3,final,0.358007800780078,0.0,0.0,100
dino_push_l2,mw-push,41009,4,init,0.6175097509750975,0.2,0.0,100
dino_push_l2,mw-push,41009,4,final,0.03350735073507351,0.0,0.0,100
dino_push_l2,mw-push,41009,5,init,0.8193699369936993,0.6,0.0,100
dino_push_l2,mw-push,41009,5,final,0.04794479447944794,0.1,0.0,100
dino_push_l2,mw-push,41009,6,init,0.6837323732373236,0.2,0.0,100
dino_push_l2,mw-push,41009,6,final,0.020942094209420937,0.0,0.0,100
dino_push_l2,mw-push,41010,0,init,0.5691569156915691,0.1,0.0,100
dino_push_l2,mw-push,41010,0,final,-0.35890789078907887,0.0,0.0,100
dino_push_l2,mw-push,41010,1,init,0.13606960696069606,0.2,0.0,100
dino_push_l2,mw-push,41010,1,final,-0.5518511851185118,0.0,0.0,100
dino_push_l2,mw-push,41010,2,init,-0.31495949594959494,0.0,0.0,100
dino_push_l2,mw-push,41010,2,final,0.3258805880588058,0.0,0.0,100
dino_push_l2,mw-push,41010,3,init,0.05020102010201019,0.0,0.0,100
dino_push_l2,mw-push,41010,3,final,0.2294269426942694,0.0,0.0,100
dino_push_l2,mw-push,41010,4,init,0.8277227722772277,0.4,0.0,100
dino_push_l2,mw-push,41010,4,final,0.06813081308130813,0.0,0.0,100
dino_push_l2,mw-push,41010,5,init,0.8228742874287428,0.5,0.0,100
dino_push_l2,mw-push,41010,5,final,-0.10255025502550254,0.0,0.0,100
dino_push_l2,mw-push,41010,6,init,0.5104950495049504,0.0,0.0,100
dino_push_l2,mw-push,41010,6,final,0.23053774538881253,0.0,0.0,100
dino_push_l2,mw-push,41011,0,init,0.7926432643264325,0.3,0.0,100
dino_push_l2,mw-push,41011,0,final,0.10156615661566157,0.0,0.0,100
dino_push_l2,mw-push,41011,1,init,0.39852385238523846,0.0,1.1527091264724676,100
dino_push_l2,mw-push,41011,1,final,-0.1686408640864086,0.0,1.541648805141449,100
dino_push_l2,mw-push,41011,2,init,-0.19434743474347435,0.0,0.0,100
dino_push_l2,mw-push,41011,2,final,0.051101110111011094,0.1,0.0,100
dino_push_l2,mw-push,41011,3,init,-0.5460186018601859,0.0,0.0,100
dino_push_l2,mw-push,41011,3,final,-0.5885628562856285,0.0,0.0,100
dino_push_l2,mw-push,41011,4,init,0.42373837383738366,0.0,0.0,100
dino_push_l2,mw-push,41011,4,final,-0.4148694869486948,0.0,0.0,100
dino_push_l2,mw-push,41011,5,init,0.41545754575457544,0.1,0.0,100
dino_push_l2,mw-push,41011,5,final,-0.0038043804380438044,0.1,0.0,100
dino_push_l2,mw-push,41011,6,init,-0.09033303330333033,0.0,0.0,100
dino_push_l2,mw-push,41011,6,final,0.2704470447044704,0.4,0.0,100
dino_push_l2,mw-push,41012,0,init,0.8477887788778877,0.8,0.0,100
dino_push_l2,mw-push,41012,0,final,0.20001200120012,0.2,0.09460598230362216,100
dino_push_l2,mw-push,41012,1,init,0.42432643264326425,0.2,1.9270777702331487,100
dino_push_l2,mw-push,41012,1,final,-0.3877227722772277,0.0,1.2633472681045506,100
dino_push_l2,mw-push,41012,2,init,-0.05874587458745874,0.1,5.20840585231781,100
dino_push_l2,mw-push,41012,2,final,-0.1646084608460846,0.0,0.0,100
dino_push_l2,mw-push,41012,3,init,0.21909390939093906,0.0,0.0,100
dino_push_l2,mw-push,41012,3,final,0.07687968796879688,0.1,0.0,100
dino_push_l2,mw-push,41012,4,init,0.5212001200120012,0.2,0.0,100
dino_push_l2,mw-push,41012,4,final,0.1137113711371137,0.0,0.0,100
dino_push_l2,mw-push,41012,5,init,0.4861806180618062,0.4,0.0,100
dino_push_l2,mw-push,41012,5,final,-0.002892289228922892,0.0,0.0,100
dino_push_l2,mw-push,41012,6,init,0.1776057605760576,0.2,0.0,100
dino_push_l2,mw-push,41012,6,final,0.000672067206720672,0.0,0.0,100
dino_push_l2,mw-push,41013,0,init,0.7258325832583258,0.3,0.0,100
dino_push_l2,mw-push,41013,0,final,-0.28780078007800775,0.0,0.0,100
dino_push_l2,mw-push,41013,1,init,0.031827182718271826,0.0,0.0,100
dino_push_l2,mw-push,41013,1,final,-0.6129252925292529,0.0,0.0,100
dino_push_l2,mw-push,41013,2,init,-0.39648364836483646,0.0,0.0,100
dino_push_l2,mw-push,41013,2,final,0.024554455445544552,0.0,0.0,100
dino_push_l2,mw-push,41013,3,init,0.3882508250825082,0.0,0.0,100
dino_push_l2,mw-push,41013,3,final,-0.019957995799579954,0.0,0.0,100
dino_push_l2,mw-push,41013,4,init,0.8118571857185718,0.3,0.0,100
dino_push_l2,mw-push,41013,4,final,0.04058805880588059,0.0,0.0,100
dino_push_l2,mw-push,41013,5,init,0.5808100810081007,0.1,0.0,100
dino_push_l2,mw-push,41013,5,final,-0.015085508550855083,0.0,0.0,100
dino_push_l2,mw-push,41013,6,init,-0.4299309930993099,0.0,0.0,100
dino_push_l2,mw-push,41013,6,final,-0.10235823582358233,0.0,0.0,100
dino_push_l2,mw-push,41014,0,init,0.6965016501650164,0.2,0.0,100
dino_push_l2,mw-push,41014,0,final,0.046240624062406234,0.0,0.0,100
dino_push_l2,mw-push,41014,1,init,0.12247224722472244,0.0,0.535380840301522,100
dino_push_l2,mw-push,41014,1,final,-0.17134113411341131,0.0,0.0,100
dino_push_l2,mw-push,41014,2,init,-0.19443144314431443,0.0,0.0,100
dino_push_l2,mw-push,41014,2,final,-0.5027062706270626,0.0,0.0,100
dino_push_l2,mw-push,41014,3,init,-0.04811281128112811,0.0,0.0,100
dino_push_l2,mw-push,41014,3,final,0.23974797479747972,0.0,0.0,100
dino_push_l2,mw-push,41014,4,init,0.6929852985298529,0.0,0.0,100
dino_push_l2,mw-push,41014,4,final,0.3882388238823882,0.0,0.0,100
dino_push_l2,mw-push,41014,5,init,0.7555955595559555,0.6,0.0,100
dino_push_l2,mw-push,41014,5,final,0.12399639963996398,0.0,0.0,100
dino_push_l2,mw-push,41014,6,init,0.5006660666066607,0.3,0.0,100
dino_push_l2,mw-push,41014,6,final,-0.12976897689768974,0.0,0.0,100
dino_push_l2,mw-push,41015,0,init,-0.3404380438043804,0.0,0.0,100
dino_push_l2,mw-push,41015,0,final,-0.8111371137113711,0.0,0.0,100
dino_push_l2,mw-push,41015,1,init,-0.7853345334533454,0.0,0.0,100
dino_push_l2,mw-push,41015,1,final,-0.1848064806480648,0.0,0.0,100
dino_push_l2,mw-push,41015,2,init,-0.563036303630363,0.0,0.0,100
dino_push_l2,mw-push,41015,2,final,-0.28050405040504045,0.0,0.0,100
dino_push_l2,mw-push,41015,3,init,-0.005256525652565256,0.0,0.0,100
dino_push_l2,mw-push,41015,3,final,0.08946894689468947,0.0,0.0,100
dino_push_l2,mw-push,41015,4,init,0.07197119711971196,0.0,0.0,100
dino_push_l2,mw-push,41015,4,final,-0.17525352535253522,0.0,0.0,100
dino_push_l2,mw-push,41015,5,init,0.0471047104710471,0.1,0.0,100
dino_push_l2,mw-push,41015,5,final,-0.11743174317431743,0.0,0.0,100
dino_push_l2,mw-push,41015,6,init,-0.023402340234023402,0.0,0.0,100
dino_push_l2,mw-push,41015,6,final,-0.015409540954095408,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,0,init,0.47252325232523246,0.6,0.0,100
dino_push_enc_random_s0,mw-push,41000,0,final,-0.15954395439543953,0.0,0.09378194808959406,100
dino_push_enc_random_s0,mw-push,41000,1,init,0.01936993699369937,0.0,0.33575296401976984,100
dino_push_enc_random_s0,mw-push,41000,1,final,-0.6243144314431442,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,2,init,-0.6682148214821482,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,2,final,-0.4585178517851785,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,3,init,0.3164116411641164,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41000,3,final,-0.12846084608460845,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,4,init,0.06576657665766576,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,4,final,-0.027860869669701364,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,5,init,-0.17714971497149712,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,5,final,-0.24104410441044102,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,6,init,-0.25926192619261923,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41000,6,final,0.016945694569456944,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41001,0,init,0.4822322232223222,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41001,0,final,-0.11631563156315632,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41001,1,init,-0.02382238223822382,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41001,1,final,-0.7198079807980797,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41001,2,init,-0.6459645964596459,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41001,2,final,-0.18282628262826284,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41001,3,init,0.7500030003000299,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41001,3,final,-0.29995799579957994,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41001,4,init,0.6393759375937592,0.4,0.0,100
dino_push_enc_random_s0,mw-push,41001,4,final,-0.017557755775577555,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41001,5,init,0.4908130813081308,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41001,5,final,0.01977797779777977,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41001,6,init,0.14251425142514249,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41001,6,final,0.17158115811581154,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,0,init,0.4097449744974497,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41002,0,final,-0.17350135013501347,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41002,1,init,-0.1405100510051005,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,1,final,-0.5288688868886888,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,2,init,-0.6398919891989198,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,2,final,-0.4742514251425143,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,3,init,0.1463186318631863,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41002,3,final,-0.05825382538253824,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,4,init,0.7902190219021902,0.3,0.0,100
dino_push_enc_random_s0,mw-push,41002,4,final,0.08297629762976297,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,5,init,0.8116291629162915,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41002,5,final,0.010717071707170714,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,6,init,-0.4081128112811281,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41002,6,final,-0.19173117311731172,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,0,init,0.5005940594059406,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41003,0,final,-0.22774677467746773,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,1,init,-0.16027602760276025,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,1,final,-0.6879807980798079,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,2,init,-0.5965436543654364,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,2,final,-0.23506750675067503,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,3,init,0.3034623462346234,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,3,final,-0.16087608760876085,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,4,init,-0.1591119111911191,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,4,final,-0.40349234923492344,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,5,init,-0.37899789978997894,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,5,final,-0.1251125112511251,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41003,6,init,-0.15791179117911788,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41003,6,final,-0.21957395739573957,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,0,init,0.11458745874587459,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,0,final,-0.31254725472547246,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,1,init,-0.4768676867686768,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,1,final,-0.16328832883288327,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,2,init,-0.4757275727572757,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,2,final,-0.6253585358535853,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,3,init,0.01657365736573657,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,3,final,0.014161416141614161,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,4,init,-0.08769276927692768,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,4,final,-0.16573657365736572,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,5,init,-0.19977197719771975,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41004,5,final,-0.2774197419741974,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41004,6,init,-0.06919891989198919,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41004,6,final,-0.2825442544254425,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41005,0,init,0.6477767776777678,0.6,0.0,100
dino_push_enc_random_s0,mw-push,41005,0,final,0.07005100510051004,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41005,1,init,0.10523852385238522,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41005,1,final,-0.6001920192019202,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41005,2,init,-0.5254605460546055,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41005,2,final,-0.14615061506150615,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41005,3,init,0.11395139513951394,0.2,0.0,100
dino_push_enc_random_s0,mw-push,41005,3,final,0.021530153015301527,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41005,4,init,0.4599339933993399,0.7,0.0,100
dino_push_enc_random_s0,mw-push,41005,4,final,0.1514311431143114,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41005,5,init,0.7151875187518751,0.5,0.0,100
dino_push_enc_random_s0,mw-push,41005,5,final,0.14945094509450943,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41005,6,init,0.6838043804380437,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41005,6,final,0.17378937893789378,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,0,init,0.8389318931893188,0.6,0.0,100
dino_push_enc_random_s0,mw-push,41006,0,final,0.3731893189318931,0.3,0.0,100
dino_push_enc_random_s0,mw-push,41006,1,init,0.5998799879987998,0.2,0.7033929228782598,100
dino_push_enc_random_s0,mw-push,41006,1,final,-0.03599159915991599,0.0,0.9145721793174799,100
dino_push_enc_random_s0,mw-push,41006,2,init,-0.23437143714371433,0.0,8.192048221826559,100
dino_push_enc_random_s0,mw-push,41006,2,final,-0.3247044704470447,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,3,init,-0.06537053705370537,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,3,final,-0.18197419741974194,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,4,init,-0.28012001200120007,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,4,final,-0.040864086408640865,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,5,init,-0.24805280528052803,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,5,final,-0.014953495349534952,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,6,init,0.05466546654665466,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41006,6,final,0.05039303930393039,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,0,init,0.4035523552355235,0.4,0.0,100
dino_push_enc_random_s0,mw-push,41007,0,final,-0.37909390939093907,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,1,init,-0.33468946894689466,0.1,0.0,100
dino_push_enc_random_s0,mw-push,41007,1,final,-0.5105070507050704,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,2,init,-0.5700210021002099,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,2,final,-0.08440444044404438,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,3,init,0.6365796579657965,0.4,0.0,100
dino_push_enc_random_s0,mw-push,41007,3,final,0.08814881488148814,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,4,init,0.8597539753975396,0.7,0.0,100
dino_push_enc_random_s0,mw-push,41007,4,final,0.16048004800480045,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,5,init,0.50004200420042,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,5,final,0.18616261626162614,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,6,init,-0.1877467746774677,0.0,0.0,100
dino_push_enc_random_s0,mw-push,41007,6,final,-0.07569156915691569,0.0,0.0,100
